Type	Stopped_Time	Activated_Time	Duration(s)	Daylight	
Mouse	2021-09-08 09:29:00.059110	2021-09-08 09:29:17.493440	17.43433	Morning
Mouse	2021-09-08 09:29:25.714292	2021-09-08 09:29:31.632528	5.918236	Morning
Mouse	2021-09-08 09:29:39.698803	2021-09-08 09:29:56.530772	16.831969	Morning
Keyboard	2021-09-08 09:27:01.791701	2021-09-08 09:30:24.855677	203.063976	Morning
Mouse	2021-09-08 09:31:29.761121	2021-09-08 09:31:47.851305	18.090184	Morning
Mouse	2021-09-08 09:31:48.745552	2021-09-08 09:31:55.067680	6.322128	Morning
Mouse	2021-09-08 09:31:59.480634	2021-09-08 09:32:05.011483	5.530849	Morning
Keyboard	2021-09-08 09:30:25.797274	2021-09-08 09:33:38.821607	193.024333	Morning
Mouse	2021-09-08 09:33:37.761131	2021-09-08 09:33:51.303232	13.542101	Morning
Mouse	2021-09-08 09:34:33.808685	2021-09-08 09:35:30.668327	56.859642	Morning
Mouse	2021-09-08 09:35:31.979764	2021-09-08 09:35:42.170528	10.190764	Morning
Mouse	2021-09-08 09:35:49.589965	2021-09-08 09:36:06.478533	16.888568	Morning
Keyboard	2021-09-08 09:33:50.558162	2021-09-08 09:37:40.375846	229.817684	Morning
Mouse	2021-09-08 09:37:43.964486	2021-09-08 09:37:53.489263	9.524777	Morning
Mouse	2021-09-08 09:38:05.276608	2021-09-08 09:38:16.176287	10.899679	Morning
Mouse	2021-09-08 09:38:22.479594	2021-09-08 09:38:27.583761	5.104167	Morning
Mouse	2021-09-08 09:39:14.887562	2021-09-08 09:39:19.936069	5.048507	Morning
Mouse	2021-09-08 09:39:36.323737	2021-09-08 09:39:43.978476	7.654739	Morning
Mouse	2021-09-08 09:39:49.215491	2021-09-08 09:39:55.314664	6.099173	Morning
Mouse	2021-09-08 09:39:55.401619	2021-09-08 09:40:04.020167	8.618548	Morning
Mouse	2021-09-08 09:41:53.465306	2021-09-08 09:42:04.186312	10.721006	Morning
Mouse	2021-09-08 09:42:53.011346	2021-09-08 09:43:06.006559	12.995213	Morning
Mouse	2021-09-08 09:43:46.777387	2021-09-08 09:44:07.120812	20.343425	Morning
Mouse	2021-09-08 09:44:07.840492	2021-09-08 10:09:49.529737	1541.689245	Morning
Mouse	2021-09-08 10:09:49.933054	2021-09-08 10:09:59.172701	9.239647	Morning
Mouse	2021-09-08 10:10:56.808620	2021-09-08 10:11:06.287506	9.478886	Morning
Mouse	2021-09-08 10:11:25.370317	2021-09-08 10:11:45.494957	20.12464	Morning
Mouse	2021-09-08 10:12:20.152931	2021-09-08 10:12:28.735357	8.582426	Morning
Mouse	2021-09-08 10:12:54.807903	2021-09-08 10:13:02.006679	7.198776	Morning
Mouse	2021-09-08 10:13:04.605128	2021-09-08 10:13:19.085650	14.480522	Morning
Mouse	2021-09-08 10:13:25.481750	2021-09-08 10:13:37.699798	12.218048	Morning
Mouse	2021-09-08 10:13:45.057925	2021-09-08 10:14:30.571852	45.513927	Morning
Mouse	2021-09-08 10:14:41.450062	2021-09-08 10:15:07.493319	26.043257	Morning
Mouse	2021-09-08 10:15:19.198659	2021-09-08 10:15:25.197263	5.998604	Morning
Mouse	2021-09-08 10:16:04.433033	2021-09-08 10:18:01.274187	116.841154	Morning
Mouse	2021-09-08 10:18:13.371072	2021-09-08 10:18:46.890409	33.519337	Morning
Mouse	2021-09-08 10:19:29.385783	2021-09-08 10:19:56.450412	27.064629	Morning
Mouse	2021-09-08 10:20:07.089378	2021-09-08 10:22:02.647628	115.55825	Morning
Mouse	2021-09-08 10:22:11.231075	2021-09-08 10:22:22.924650	11.693575	Morning
Mouse	2021-09-08 10:22:23.762489	2021-09-08 10:22:50.519564	26.757075	Morning
Mouse	2021-09-08 10:23:13.043514	2021-09-08 10:24:16.972038	63.928524	Morning
Mouse	2021-09-08 10:24:19.151587	2021-09-08 10:24:26.366945	7.215358	Morning
Mouse	2021-09-08 10:24:58.809205	2021-09-08 10:25:22.069434	23.260229	Morning
Mouse	2021-09-08 10:25:23.511774	2021-09-08 10:25:35.768763	12.256989	Morning
Mouse	2021-09-08 10:25:35.917181	2021-09-08 10:25:43.750664	7.833483	Morning
Mouse	2021-09-08 10:25:51.698444	2021-09-08 10:26:11.667831	19.969387	Morning
Mouse	2021-09-08 10:26:13.684299	2021-09-08 10:26:22.256012	8.571713	Morning
Mouse	2021-09-08 10:26:22.713989	2021-09-08 10:26:31.947774	9.233785	Morning
Mouse	2021-09-08 10:27:13.871851	2021-09-08 10:27:21.359700	7.487849	Morning
Mouse	2021-09-08 10:27:51.511041	2021-09-08 10:27:58.444192	6.933151	Morning
Mouse	2021-09-08 10:28:29.449828	2021-09-08 10:28:38.001905	8.552077	Morning
Mouse	2021-09-08 10:28:42.153160	2021-09-08 10:28:52.225396	10.071258	Morning
Mouse	2021-09-08 10:29:15.917681	2021-09-08 10:29:25.689669	9.771988	Morning
Mouse	2021-09-08 10:30:00.089252	2021-09-08 10:30:05.323189	5.233937	Morning
Mouse	2021-09-08 10:30:05.401343	2021-09-08 10:30:13.134893	7.73355	Morning
Mouse	2021-09-08 10:30:13.510988	2021-09-08 10:33:20.659990	187.149002	Morning
Keyboard	2021-09-08 09:37:50.801956	2021-09-08 10:33:53.063652	3362.261696	Morning
Mouse	2021-09-08 10:33:50.995121	2021-09-08 10:34:02.704793	11.709672	Morning
Mouse	2021-09-08 10:34:09.276973	2021-09-08 10:34:15.490600	6.213627	Morning
Mouse	2021-09-08 10:34:39.964827	2021-09-08 10:35:50.270797	70.30597	Morning
Mouse	2021-09-08 10:36:28.807930	2021-09-08 10:37:52.485065	83.677135	Morning
Mouse	2021-09-08 10:37:57.479992	2021-09-08 10:38:02.680595	5.200603	Morning
Mouse	2021-09-08 10:38:41.793787	2021-09-08 10:38:48.910809	7.117022	Morning
Keyboard	2021-09-08 10:34:02.157952	2021-09-08 10:40:21.999788	379.841836	Morning
Mouse	2021-09-08 10:40:27.543124	2021-09-08 10:40:32.781947	5.238823	Morning
Keyboard	2021-09-08 10:40:22.531005	2021-09-08 10:41:04.511534	41.980529	Morning
Mouse	2021-09-08 10:40:41.371945	2021-09-08 10:41:07.150434	25.778489	Morning
Keyboard	2021-09-08 10:41:04.864135	2021-09-08 10:41:21.930513	17.066378	Morning
Keyboard	2021-09-08 10:41:22.078492	2021-09-08 10:41:27.517456	5.438964	Morning
Keyboard	2021-09-08 10:41:28.926600	2021-09-08 10:41:49.616315	20.689715	Morning
Mouse	2021-09-08 10:41:31.979997	2021-09-08 10:42:02.119170	30.139173	Morning
Keyboard	2021-09-08 10:42:01.450177	2021-09-08 10:42:24.966278	23.516101	Morning
Keyboard	2021-09-08 10:42:26.120603	2021-09-08 10:42:34.234290	8.113687	Morning
Keyboard	2021-09-08 10:42:43.822809	2021-09-08 10:43:05.350553	21.527744	Morning
Mouse	2021-09-08 10:42:17.214259	2021-09-08 10:43:12.354795	55.140536	Morning
Keyboard	2021-09-08 10:43:11.695069	2021-09-08 10:43:21.214934	9.519865	Morning
Keyboard	2021-09-08 10:43:21.504951	2021-09-08 10:43:58.174849	36.669898	Morning
Mouse	2021-09-08 10:43:32.511421	2021-09-08 10:44:13.267678	40.756257	Morning
Mouse	2021-09-08 10:44:24.854838	2021-09-08 10:44:42.475712	17.620874	Morning
Keyboard	2021-09-08 10:44:12.310158	2021-09-08 10:44:51.198735	38.888577	Morning
Mouse	2021-09-08 10:44:52.871714	2021-09-08 10:44:58.861658	5.989944	Morning
Keyboard	2021-09-08 10:44:51.799345	2021-09-08 10:45:00.870029	9.070684	Morning
Keyboard	2021-09-08 10:45:01.345125	2021-09-08 10:45:06.745906	5.400781	Morning
Mouse	2021-09-08 10:45:02.371121	2021-09-08 10:45:07.614664	5.243543	Morning
Keyboard	2021-09-08 10:45:13.951405	2021-09-08 10:45:23.879612	9.928207	Morning
Keyboard	2021-09-08 10:45:24.943726	2021-09-08 10:45:34.789098	9.845372	Morning
Keyboard	2021-09-08 10:45:35.510727	2021-09-08 10:45:46.687070	11.176343	Morning
Mouse	2021-09-08 10:45:55.684545	2021-09-08 10:46:07.204362	11.519817	Morning
Mouse	2021-09-08 10:46:12.526445	2021-09-08 10:46:18.910113	6.383668	Morning
Mouse	2021-09-08 10:46:32.323585	2021-09-08 10:46:59.440311	27.116726	Morning
Mouse	2021-09-08 10:47:01.199659	2021-09-08 10:48:03.092624	61.892965	Morning
Mouse	2021-09-08 10:48:03.575015	2021-09-08 10:48:08.806810	5.231795	Morning
Mouse	2021-09-08 10:48:21.151415	2021-09-08 10:48:31.209111	10.057696	Morning
Mouse	2021-09-08 10:48:39.667113	2021-09-08 10:49:03.276391	23.609278	Morning
Mouse	2021-09-08 10:49:39.120309	2021-09-08 10:49:45.135167	6.014858	Morning
Mouse	2021-09-08 10:50:27.636808	2021-09-08 10:51:53.356498	85.71969	Morning
Keyboard	2021-09-08 10:46:06.576436	2021-09-08 10:51:58.850326	352.27389	Morning
Keyboard	2021-09-08 10:52:05.966558	2021-09-08 10:52:13.344887	7.378329	Morning
Keyboard	2021-09-08 10:52:18.935067	2021-09-08 10:52:34.793708	15.858641	Morning
Mouse	2021-09-08 10:52:38.933611	2021-09-08 10:52:45.979868	7.046257	Morning
Keyboard	2021-09-08 10:52:43.091907	2021-09-08 10:52:51.478855	8.386948	Morning
Keyboard	2021-09-08 10:52:53.201551	2021-09-08 10:52:59.128787	5.927236	Morning
Mouse	2021-09-08 10:53:27.324077	2021-09-08 10:53:34.660863	7.336786	Morning
Keyboard	2021-09-08 10:53:02.110381	2021-09-08 10:53:57.775563	55.665182	Morning
Mouse	2021-09-08 10:54:11.823668	2021-09-08 10:54:18.845344	7.021676	Morning
Keyboard	2021-09-08 10:54:02.407133	2021-09-08 10:54:39.048634	36.641501	Morning
Mouse	2021-09-08 10:55:00.479819	2021-09-08 10:55:06.386915	5.907096	Morning
Keyboard	2021-09-08 10:54:43.153341	2021-09-08 10:55:09.901728	26.748387	Morning
Mouse	2021-09-08 10:55:09.184366	2021-09-08 10:55:14.859997	5.675631	Morning
Mouse	2021-09-08 10:55:15.356179	2021-09-08 10:55:27.583693	12.227514	Morning
Mouse	2021-09-08 10:55:33.667653	2021-09-08 10:55:39.860522	6.192869	Morning
Keyboard	2021-09-08 10:55:13.629905	2021-09-08 10:55:42.678999	29.049094	Morning
Mouse	2021-09-08 10:57:22.996711	2021-09-08 10:57:29.188790	6.192079	Morning
Mouse	2021-09-08 10:57:35.886812	2021-09-08 10:57:43.025364	7.138552	Morning
Keyboard	2021-09-08 10:55:47.515653	2021-09-08 10:58:05.266863	137.75121	Morning
Keyboard	2021-09-08 10:58:10.068016	2021-09-08 10:59:19.381389	69.313373	Morning
Keyboard	2021-09-08 10:59:21.958753	2021-09-08 10:59:27.239480	5.280727	Morning
Keyboard	2021-09-08 10:59:28.184373	2021-09-08 10:59:33.950448	5.766075	Morning
Keyboard	2021-09-08 10:59:34.726302	2021-09-08 11:00:00.177775	25.451473	Afternoon
Keyboard	2021-09-08 11:00:00.228549	2021-09-08 11:00:05.802504	5.573955	Afternoon
Mouse	2021-09-08 11:00:12.245165	2021-09-08 11:00:18.149204	5.904039	Afternoon
Keyboard	2021-09-08 11:00:10.942924	2021-09-08 11:01:44.023803	93.080879	Afternoon
Mouse	2021-09-08 11:01:41.901587	2021-09-08 11:01:51.720584	9.818997	Afternoon
Keyboard	2021-09-08 11:02:00.569231	2021-09-08 11:02:22.758151	22.18892	Afternoon
Keyboard	2021-09-08 11:02:48.115244	2021-09-08 11:03:30.002623	41.887379	Afternoon
Mouse	2021-09-08 11:03:29.262377	2021-09-08 11:03:36.085478	6.823101	Afternoon
Mouse	2021-09-08 11:04:05.339324	2021-09-08 11:04:10.591404	5.25208	Afternoon
Keyboard	2021-09-08 11:04:13.087602	2021-09-08 11:04:19.467037	6.379435	Afternoon
Mouse	2021-09-08 11:04:22.574552	2021-09-08 11:04:29.646890	7.072338	Afternoon
Keyboard	2021-09-08 11:04:24.092826	2021-09-08 11:04:30.261674	6.168848	Afternoon
Keyboard	2021-09-08 11:04:35.540134	2021-09-08 11:05:05.138589	29.598455	Afternoon
Mouse	2021-09-08 11:04:45.401609	2021-09-08 11:05:17.609859	32.20825	Afternoon
Keyboard	2021-09-08 11:05:06.205605	2021-09-08 11:05:43.839218	37.633613	Afternoon
Keyboard	2021-09-08 11:05:44.329464	2021-09-08 11:06:02.525239	18.195775	Afternoon
Mouse	2021-09-08 11:05:54.995169	2021-09-08 11:06:05.383706	10.388537	Afternoon
Keyboard	2021-09-08 11:06:05.008215	2021-09-08 11:06:17.317860	12.309645	Afternoon
Mouse	2021-09-08 11:06:16.324700	2021-09-08 11:06:22.771249	6.446549	Afternoon
Mouse	2021-09-08 11:06:42.838871	2021-09-08 11:08:08.849680	86.010809	Afternoon
Mouse	2021-09-08 11:08:14.104831	2021-09-08 11:08:30.034560	15.929729	Afternoon
Keyboard	2021-09-08 11:06:22.605239	2021-09-08 11:10:04.449110	221.843871	Afternoon
Mouse	2021-09-08 11:08:30.871063	2021-09-08 11:11:49.436208	198.565145	Afternoon
Keyboard	2021-09-08 11:10:07.290691	2021-09-08 11:11:50.793704	103.503013	Afternoon
Mouse	2021-09-08 11:11:52.417926	2021-09-08 11:13:47.880701	115.462775	Afternoon
Keyboard	2021-09-08 11:11:51.355768	2021-09-08 11:14:48.163662	176.807894	Afternoon
Mouse	2021-09-08 11:15:15.463869	2021-09-08 11:15:23.337492	7.873623	Afternoon
Keyboard	2021-09-08 11:14:48.997731	2021-09-08 11:15:33.624275	44.626544	Afternoon
Keyboard	2021-09-08 11:15:52.235141	2021-09-08 11:15:57.765316	5.530175	Afternoon
Keyboard	2021-09-08 11:15:58.749255	2021-09-08 11:16:09.351461	10.602206	Afternoon
Mouse	2021-09-08 11:16:12.682853	2021-09-08 11:17:25.119410	72.436557	Afternoon
Mouse	2021-09-08 11:17:25.136986	2021-09-08 11:18:41.343937	76.206951	Afternoon
Keyboard	2021-09-08 11:16:13.794839	2021-09-08 11:19:10.491509	176.69667	Afternoon
Mouse	2021-09-08 11:19:10.323553	2021-09-08 11:19:19.368790	9.045237	Afternoon
Keyboard	2021-09-08 11:19:23.134262	2021-09-08 11:19:48.869337	25.735075	Afternoon
Keyboard	2021-09-08 11:19:51.116869	2021-09-08 11:20:13.827210	22.710341	Afternoon
Keyboard	2021-09-08 11:20:16.157158	2021-09-08 11:20:22.624814	6.467656	Afternoon
Keyboard	2021-09-08 11:20:24.047082	2021-09-08 11:20:30.771326	6.724244	Afternoon
Keyboard	2021-09-08 11:20:32.433570	2021-09-08 11:21:17.094702	44.661132	Afternoon
Mouse	2021-09-08 11:21:26.887142	2021-09-08 11:21:38.214652	11.32751	Afternoon
Keyboard	2021-09-08 11:21:20.086013	2021-09-08 11:21:51.264770	31.178757	Afternoon
Mouse	2021-09-08 11:21:50.245698	2021-09-08 11:21:55.930528	5.68483	Afternoon
Keyboard	2021-09-08 11:21:55.228017	2021-09-08 11:22:36.356826	41.128809	Afternoon
Mouse	2021-09-08 11:23:37.434226	2021-09-08 11:23:50.170911	12.736685	Afternoon
Mouse	2021-09-08 11:23:58.417203	2021-09-08 11:24:09.547909	11.130706	Afternoon
Mouse	2021-09-08 11:24:21.449810	2021-09-08 11:24:32.847920	11.39811	Afternoon
Mouse	2021-09-08 11:24:42.357773	2021-09-08 11:24:48.815284	6.457511	Afternoon
Mouse	2021-09-08 11:24:52.012662	2021-09-08 11:24:58.971000	6.958338	Afternoon
Keyboard	2021-09-08 11:22:39.946280	2021-09-08 11:25:45.506159	185.559879	Afternoon
Mouse	2021-09-08 11:25:55.276771	2021-09-08 11:26:01.446360	6.169589	Afternoon
Mouse	2021-09-08 11:26:03.684018	2021-09-08 11:26:11.839443	8.155425	Afternoon
Mouse	2021-09-08 11:26:26.183809	2021-09-08 11:26:32.846014	6.662205	Afternoon
Keyboard	2021-09-08 11:25:45.943270	2021-09-08 11:26:51.300046	65.356776	Afternoon
Keyboard	2021-09-08 11:27:05.962244	2021-09-08 11:27:36.300301	30.338057	Afternoon
Keyboard	2021-09-08 11:27:36.763723	2021-09-08 11:27:42.522290	5.758567	Afternoon
Keyboard	2021-09-08 11:27:50.223162	2021-09-08 11:27:59.422567	9.199405	Afternoon
Mouse	2021-09-08 11:27:58.573424	2021-09-08 11:28:04.726982	6.153558	Afternoon
Mouse	2021-09-08 11:28:26.684537	2021-09-08 11:28:32.651727	5.96719	Afternoon
Mouse	2021-09-08 11:28:37.370417	2021-09-08 11:28:43.300869	5.930452	Afternoon
Keyboard	2021-09-08 11:28:06.937165	2021-09-08 11:28:45.712873	38.775708	Afternoon
Keyboard	2021-09-08 11:28:46.957341	2021-09-08 11:29:16.057880	29.100539	Afternoon
Keyboard	2021-09-08 11:29:21.150903	2021-09-08 11:30:16.811290	55.660387	Afternoon
Keyboard	2021-09-08 11:30:17.636989	2021-09-08 11:30:29.522460	11.885471	Afternoon
Mouse	2021-09-08 11:30:38.542813	2021-09-08 11:30:43.566153	5.02334	Afternoon
Keyboard	2021-09-08 11:30:46.605709	2021-09-08 11:30:58.954251	12.348542	Afternoon
Keyboard	2021-09-08 11:30:59.880570	2021-09-08 11:31:05.949924	6.069354	Afternoon
Mouse	2021-09-08 11:31:17.481291	2021-09-08 11:31:23.126355	5.645064	Afternoon
Keyboard	2021-09-08 11:31:10.991693	2021-09-08 11:31:28.809931	17.818238	Afternoon
Mouse	2021-09-08 11:31:28.246502	2021-09-08 11:31:35.889848	7.643346	Afternoon
Keyboard	2021-09-08 11:31:44.513753	2021-09-08 11:31:50.344239	5.830486	Afternoon
Mouse	2021-09-08 11:31:49.229922	2021-09-08 11:31:54.931067	5.701145	Afternoon
Keyboard	2021-09-08 11:31:53.886108	2021-09-08 11:32:09.696564	15.810456	Afternoon
Keyboard	2021-09-08 11:32:14.367049	2021-09-08 11:32:42.103582	27.736533	Afternoon
Keyboard	2021-09-08 11:32:48.037856	2021-09-08 11:33:04.013839	15.975983	Afternoon
Mouse	2021-09-08 11:33:03.386829	2021-09-08 11:33:12.450667	9.063838	Afternoon
Mouse	2021-09-08 11:33:13.870242	2021-09-08 11:33:28.457796	14.587554	Afternoon
Keyboard	2021-09-08 11:33:11.560056	2021-09-08 11:34:39.519226	87.95917	Afternoon
Keyboard	2021-09-08 11:34:42.469231	2021-09-08 11:34:51.563321	9.09409	Afternoon
Keyboard	2021-09-08 11:34:51.918766	2021-09-08 11:35:02.577903	10.659137	Afternoon
Keyboard	2021-09-08 11:35:07.085409	2021-09-08 11:35:16.115109	9.0297	Afternoon
Mouse	2021-09-08 11:35:06.151765	2021-09-08 11:35:31.006294	24.854529	Afternoon
Keyboard	2021-09-08 11:35:26.320475	2021-09-08 11:35:35.778404	9.457929	Afternoon
Keyboard	2021-09-08 11:35:41.063882	2021-09-08 11:35:55.825930	14.762048	Afternoon
Mouse	2021-09-08 11:35:44.481350	2021-09-08 11:35:57.678042	13.196692	Afternoon
Mouse	2021-09-08 11:35:58.184359	2021-09-08 11:36:07.958272	9.773913	Afternoon
Keyboard	2021-09-08 11:36:06.395198	2021-09-08 11:36:27.469211	21.074013	Afternoon
Mouse	2021-09-08 11:36:26.511216	2021-09-08 11:36:34.238559	7.727343	Afternoon
Mouse	2021-09-08 11:36:47.199046	2021-09-08 11:40:25.973869	218.774823	Afternoon
Keyboard	2021-09-08 11:36:33.584717	2021-09-08 11:40:30.225536	236.640819	Afternoon
Keyboard	2021-09-08 11:40:36.856948	2021-09-08 11:40:43.281340	6.424392	Afternoon
Mouse	2021-09-08 11:40:28.095791	2021-09-08 11:40:49.474303	21.378512	Afternoon
Keyboard	2021-09-08 11:40:46.386610	2021-09-08 11:41:18.505648	32.119038	Afternoon
Mouse	2021-09-08 11:41:35.481160	2021-09-08 11:41:42.494347	7.013187	Afternoon
Mouse	2021-09-08 11:41:55.419325	2021-09-08 11:42:20.577850	25.158525	Afternoon
Mouse	2021-09-08 11:42:22.934143	2021-09-08 11:43:39.796962	76.862819	Afternoon
Mouse	2021-09-08 11:43:40.589881	2021-09-08 11:44:00.181398	19.591517	Afternoon
Mouse	2021-09-08 11:44:01.902972	2021-09-08 11:46:07.313887	125.410915	Afternoon
Mouse	2021-09-08 11:46:52.667430	2021-09-08 11:46:58.019628	5.352198	Afternoon
Mouse	2021-09-08 11:47:13.307710	2021-09-08 11:49:58.866497	165.558787	Afternoon
Mouse	2021-09-08 11:49:59.261931	2021-09-08 11:51:54.118838	114.856907	Afternoon
Mouse	2021-09-08 11:51:56.371622	2021-09-08 11:54:47.545239	171.173617	Afternoon
Mouse	2021-09-08 11:55:00.979953	2021-09-08 12:02:17.472546	436.492593	Afternoon
Mouse	2021-09-08 12:02:20.215535	2021-09-08 12:02:40.472591	20.257056	Afternoon
Mouse	2021-09-08 12:02:53.386014	2021-09-08 12:03:03.383391	9.997377	Afternoon
Mouse	2021-09-08 12:03:16.370841	2021-09-08 12:03:23.583254	7.212413	Afternoon
Mouse	2021-09-08 12:04:26.245562	2021-09-08 12:04:42.573573	16.328011	Afternoon
Mouse	2021-09-08 12:05:16.745217	2021-09-08 12:05:25.879397	9.13418	Afternoon
Keyboard	2021-09-08 11:41:19.753662	2021-09-08 12:07:02.254086	1542.500424	Afternoon
Mouse	2021-09-08 12:07:00.136103	2021-09-08 12:07:14.722054	14.585951	Afternoon
Mouse	2021-09-08 12:09:44.731030	2021-09-08 12:10:00.535648	15.804618	Afternoon
Mouse	2021-09-08 12:10:36.840488	2021-09-08 12:10:42.185547	5.345059	Afternoon
Keyboard	2021-09-08 12:07:05.109386	2021-09-08 12:10:51.353415	226.244029	Afternoon
Keyboard	2021-09-08 12:10:58.479089	2021-09-08 12:11:16.534611	18.055522	Afternoon
Mouse	2021-09-08 12:11:15.839382	2021-09-08 12:11:31.633317	15.793935	Afternoon
Keyboard	2021-09-08 12:11:21.044290	2021-09-08 12:11:33.002288	11.957998	Afternoon
Mouse	2021-09-08 12:11:31.668491	2021-09-08 12:11:39.491856	7.823365	Afternoon
Keyboard	2021-09-08 12:11:54.287189	2021-09-08 12:12:00.934851	6.647662	Afternoon
Mouse	2021-09-08 12:11:39.542635	2021-09-08 12:12:11.646644	32.104009	Afternoon
Mouse	2021-09-08 12:12:16.371324	2021-09-08 12:12:22.423410	6.052086	Afternoon
Mouse	2021-09-08 12:12:34.668662	2021-09-08 12:12:40.063247	5.394585	Afternoon
Mouse	2021-09-08 12:13:01.339202	2021-09-08 12:13:07.618186	6.278984	Afternoon
Keyboard	2021-09-08 12:12:14.375783	2021-09-08 12:13:34.574260	80.198477	Afternoon
Keyboard	2021-09-08 12:13:38.529579	2021-09-08 12:13:53.242062	14.712483	Afternoon
Mouse	2021-09-08 12:13:31.979768	2021-09-08 12:14:19.227044	47.247276	Afternoon
Mouse	2021-09-08 12:14:19.854477	2021-09-08 12:14:33.627511	13.773034	Afternoon
Keyboard	2021-09-08 12:13:57.710167	2021-09-08 12:14:40.183451	42.473284	Afternoon
Keyboard	2021-09-08 12:14:42.135188	2021-09-08 12:14:52.554798	10.41961	Afternoon
Mouse	2021-09-08 12:14:54.073977	2021-09-08 12:15:12.665024	18.591047	Afternoon
Mouse	2021-09-08 12:15:27.746746	2021-09-08 12:15:54.523960	26.777214	Afternoon
Mouse	2021-09-08 12:16:23.542140	2021-09-08 12:16:38.958571	15.416431	Afternoon
Keyboard	2021-09-08 12:15:22.760997	2021-09-08 12:16:57.670834	94.909837	Afternoon
Keyboard	2021-09-08 12:17:01.007249	2021-09-08 12:17:06.744555	5.737306	Afternoon
Keyboard	2021-09-08 12:17:19.712618	2021-09-08 12:17:52.823630	33.111012	Afternoon
Mouse	2021-09-08 12:17:59.996854	2021-09-08 12:18:46.427794	46.43094	Afternoon
Mouse	2021-09-08 12:19:34.542994	2021-09-08 12:20:01.276851	26.733857	Afternoon
Keyboard	2021-09-08 12:17:57.384822	2021-09-08 12:20:06.817931	129.433109	Afternoon
Mouse	2021-09-08 12:20:06.167537	2021-09-08 12:20:12.690391	6.522854	Afternoon
Keyboard	2021-09-08 12:20:12.138610	2021-09-08 12:20:56.106758	43.968148	Afternoon
Mouse	2021-09-08 12:20:58.262282	2021-09-08 12:21:05.034689	6.772407	Afternoon
Keyboard	2021-09-08 12:21:04.343234	2021-09-08 12:21:44.801752	40.458518	Afternoon
Mouse	2021-09-08 12:21:43.137618	2021-09-08 12:21:50.613062	7.475444	Afternoon
Keyboard	2021-09-08 12:21:51.010495	2021-09-08 12:21:59.465914	8.455419	Afternoon
Mouse	2021-09-08 12:22:01.120473	2021-09-08 12:22:08.788413	7.66794	Afternoon
Keyboard	2021-09-08 12:22:07.926017	2021-09-08 12:24:22.259123	134.333106	Afternoon
Keyboard	2021-09-08 12:24:24.760153	2021-09-08 12:24:42.906850	18.146697	Afternoon
Mouse	2021-09-08 12:24:42.167562	2021-09-08 12:25:04.394989	22.227427	Afternoon
Mouse	2021-09-08 12:26:12.636471	2021-09-08 12:26:17.877940	5.241469	Afternoon
Mouse	2021-09-08 12:27:36.261765	2021-09-08 12:27:42.776779	6.515014	Afternoon
Keyboard	2021-09-08 12:25:03.599487	2021-09-08 12:28:52.646475	229.046988	Afternoon
Mouse	2021-09-08 12:28:42.325106	2021-09-08 12:29:00.533214	18.208108	Afternoon
Mouse	2021-09-08 12:29:31.620351	2021-09-08 12:29:36.690003	5.069652	Afternoon
